image_name,target,monk_skin_tone
ISIC_9603966_orig,0,4.0
ISIC_9603966_aug1,0,4.0
ISIC_9603966_aug2,0,4.0
ISIC_9603966_aug3,0,4.0
ISIC_5729430_orig,0,4.0
ISIC_5729430_aug1,0,4.0
ISIC_5729430_aug2,0,4.0
ISIC_5729430_aug3,0,4.0
ISIC_1249539_orig,0,4.0
ISIC_1249539_aug1,0,4.0
ISIC_1249539_aug2,0,4.0
ISIC_1249539_aug3,0,4.0
ISIC_9885997_orig,0,4.0
ISIC_9885997_aug1,0,4.0
ISIC_9885997_aug2,0,4.0
ISIC_9885997_aug3,0,4.0
ISIC_3739214_orig,0,4.0
ISIC_3739214_aug1,0,4.0
ISIC_3739214_aug2,0,4.0
ISIC_3739214_aug3,0,4.0
ISIC_6754835_orig,0,4.0
ISIC_6754835_aug1,0,4.0
ISIC_6754835_aug2,0,4.0
ISIC_6754835_aug3,0,4.0
ISIC_7769639_orig,0,4.0
ISIC_7769639_aug1,0,4.0
ISIC_7769639_aug2,0,4.0
ISIC_7769639_aug3,0,4.0
ISIC_1147442_orig,0,4.0
ISIC_1147442_aug1,0,4.0
ISIC_1147442_aug2,0,4.0
ISIC_1147442_aug3,0,4.0
ISIC_5659728_orig,0,4.0
ISIC_5659728_aug1,0,4.0
ISIC_5659728_aug2,0,4.0
ISIC_5659728_aug3,0,4.0
ISIC_3103697_orig,0,4.0
ISIC_3103697_aug1,0,4.0
ISIC_3103697_aug2,0,4.0
ISIC_3103697_aug3,0,4.0
ISIC_4819371_orig,0,4.0
ISIC_4819371_aug1,0,4.0
ISIC_4819371_aug2,0,4.0
ISIC_4819371_aug3,0,4.0
ISIC_5464942_orig,0,4.0
ISIC_5464942_aug1,0,4.0
ISIC_5464942_aug2,0,4.0
ISIC_5464942_aug3,0,4.0
ISIC_4154497_orig,0,4.0
ISIC_4154497_aug1,0,4.0
ISIC_4154497_aug2,0,4.0
ISIC_4154497_aug3,0,4.0
ISIC_0751219_orig,0,4.0
ISIC_0751219_aug1,0,4.0
ISIC_0751219_aug2,0,4.0
ISIC_0751219_aug3,0,4.0
ISIC_8345565_orig,0,4.0
ISIC_8345565_aug1,0,4.0
ISIC_8345565_aug2,0,4.0
ISIC_8345565_aug3,0,4.0
ISIC_7145788_orig,0,4.0
ISIC_7145788_aug1,0,4.0
ISIC_7145788_aug2,0,4.0
ISIC_7145788_aug3,0,4.0
ISIC_6187335_orig,0,4.0
ISIC_6187335_aug1,0,4.0
ISIC_6187335_aug2,0,4.0
ISIC_6187335_aug3,0,4.0
ISIC_1287173_orig,0,4.0
ISIC_1287173_aug1,0,4.0
ISIC_1287173_aug2,0,4.0
ISIC_1287173_aug3,0,4.0
ISIC_9176160_orig,0,4.0
ISIC_9176160_aug1,0,4.0
ISIC_9176160_aug2,0,4.0
ISIC_9176160_aug3,0,4.0
ISIC_9319716_orig,0,4.0
ISIC_9319716_aug1,0,4.0
ISIC_9319716_aug2,0,4.0
ISIC_9319716_aug3,0,4.0
ISIC_8272138_orig,0,4.0
ISIC_8272138_aug1,0,4.0
ISIC_8272138_aug2,0,4.0
ISIC_8272138_aug3,0,4.0
ISIC_4764834_orig,0,4.0
ISIC_4764834_aug1,0,4.0
ISIC_4764834_aug2,0,4.0
ISIC_4764834_aug3,0,4.0
ISIC_1179160_orig,0,4.0
ISIC_1179160_aug1,0,4.0
ISIC_1179160_aug2,0,4.0
ISIC_1179160_aug3,0,4.0
ISIC_7353070_orig,0,4.0
ISIC_7353070_aug1,0,4.0
ISIC_7353070_aug2,0,4.0
ISIC_7353070_aug3,0,4.0
ISIC_0159568_orig,0,4.0
ISIC_0159568_aug1,0,4.0
ISIC_0159568_aug2,0,4.0
ISIC_0159568_aug3,0,4.0
ISIC_4788652_orig,0,4.0
ISIC_4788652_aug1,0,4.0
ISIC_4788652_aug2,0,4.0
ISIC_4788652_aug3,0,4.0
ISIC_3102849_orig,0,4.0
ISIC_3102849_aug1,0,4.0
ISIC_3102849_aug2,0,4.0
ISIC_3102849_aug3,0,4.0
ISIC_9078399_orig,0,4.0
ISIC_9078399_aug1,0,4.0
ISIC_9078399_aug2,0,4.0
ISIC_9078399_aug3,0,4.0
ISIC_3102110_orig,0,4.0
ISIC_3102110_aug1,0,4.0
ISIC_3102110_aug2,0,4.0
ISIC_3102110_aug3,0,4.0
ISIC_7156715_orig,0,4.0
ISIC_7156715_aug1,0,4.0
ISIC_7156715_aug2,0,4.0
ISIC_7156715_aug3,0,4.0
ISIC_3536880_orig,0,4.0
ISIC_3536880_aug1,0,4.0
ISIC_3536880_aug2,0,4.0
ISIC_3536880_aug3,0,4.0
ISIC_5284141_orig,0,4.0
ISIC_5284141_aug1,0,4.0
ISIC_5284141_aug2,0,4.0
ISIC_5284141_aug3,0,4.0
ISIC_9516457_orig,0,4.0
ISIC_9516457_aug1,0,4.0
ISIC_9516457_aug2,0,4.0
ISIC_9516457_aug3,0,4.0
ISIC_2961666_orig,0,4.0
ISIC_2961666_aug1,0,4.0
ISIC_2961666_aug2,0,4.0
ISIC_2961666_aug3,0,4.0
ISIC_0864527_orig,0,4.0
ISIC_0864527_aug1,0,4.0
ISIC_0864527_aug2,0,4.0
ISIC_0864527_aug3,0,4.0
ISIC_4812480_orig,0,4.0
ISIC_4812480_aug1,0,4.0
ISIC_4812480_aug2,0,4.0
ISIC_4812480_aug3,0,4.0
ISIC_6210024_orig,0,4.0
ISIC_6210024_aug1,0,4.0
ISIC_6210024_aug2,0,4.0
ISIC_6210024_aug3,0,4.0
ISIC_1444924_orig,0,4.0
ISIC_1444924_aug1,0,4.0
ISIC_1444924_aug2,0,4.0
ISIC_1444924_aug3,0,4.0
ISIC_9824799_orig,0,4.0
ISIC_9824799_aug1,0,4.0
ISIC_9824799_aug2,0,4.0
ISIC_9824799_aug3,0,4.0
ISIC_1253009_orig,0,4.0
ISIC_1253009_aug1,0,4.0
ISIC_1253009_aug2,0,4.0
ISIC_1253009_aug3,0,4.0
ISIC_8209553_orig,0,4.0
ISIC_8209553_aug1,0,4.0
ISIC_8209553_aug2,0,4.0
ISIC_8209553_aug3,0,4.0
ISIC_6238016_orig,0,4.0
ISIC_6238016_aug1,0,4.0
ISIC_6238016_aug2,0,4.0
ISIC_6238016_aug3,0,4.0
ISIC_3770380_orig,0,4.0
ISIC_3770380_aug1,0,4.0
ISIC_3770380_aug2,0,4.0
ISIC_3770380_aug3,0,4.0
ISIC_7225320_orig,0,4.0
ISIC_7225320_aug1,0,4.0
ISIC_7225320_aug2,0,4.0
ISIC_7225320_aug3,0,4.0
ISIC_5469914_orig,0,4.0
ISIC_5469914_aug1,0,4.0
ISIC_5469914_aug2,0,4.0
ISIC_5469914_aug3,0,4.0
ISIC_2623707_orig,0,4.0
ISIC_2623707_aug1,0,4.0
ISIC_2623707_aug2,0,4.0
ISIC_2623707_aug3,0,4.0
ISIC_5967053_orig,0,4.0
ISIC_5967053_aug1,0,4.0
ISIC_5967053_aug2,0,4.0
ISIC_5967053_aug3,0,4.0
ISIC_5440296_orig,0,4.0
ISIC_5440296_aug1,0,4.0
ISIC_5440296_aug2,0,4.0
ISIC_5440296_aug3,0,4.0
ISIC_5799312_orig,0,4.0
ISIC_5799312_aug1,0,4.0
ISIC_5799312_aug2,0,4.0
ISIC_5799312_aug3,0,4.0
ISIC_9339800_orig,0,4.0
ISIC_9339800_aug1,0,4.0
ISIC_9339800_aug2,0,4.0
ISIC_9339800_aug3,0,4.0
ISIC_1093647_orig,0,4.0
ISIC_1093647_aug1,0,4.0
ISIC_1093647_aug2,0,4.0
ISIC_1093647_aug3,0,4.0
ISIC_9257020_orig,0,4.0
ISIC_9257020_aug1,0,4.0
ISIC_9257020_aug2,0,4.0
ISIC_9257020_aug3,0,4.0
ISIC_7392931_orig,0,4.0
ISIC_7392931_aug1,0,4.0
ISIC_7392931_aug2,0,4.0
ISIC_7392931_aug3,0,4.0
ISIC_5795486_orig,0,4.0
ISIC_5795486_aug1,0,4.0
ISIC_5795486_aug2,0,4.0
ISIC_5795486_aug3,0,4.0
ISIC_3812244_orig,0,4.0
ISIC_3812244_aug1,0,4.0
ISIC_3812244_aug2,0,4.0
ISIC_3812244_aug3,0,4.0
ISIC_9230809_orig,0,4.0
ISIC_9230809_aug1,0,4.0
ISIC_9230809_aug2,0,4.0
ISIC_9230809_aug3,0,4.0
ISIC_3587945_orig,0,4.0
ISIC_3587945_aug1,0,4.0
ISIC_3587945_aug2,0,4.0
ISIC_3587945_aug3,0,4.0
ISIC_6227397_orig,0,4.0
ISIC_6227397_aug1,0,4.0
ISIC_6227397_aug2,0,4.0
ISIC_6227397_aug3,0,4.0
ISIC_6471212_orig,0,4.0
ISIC_6471212_aug1,0,4.0
ISIC_6471212_aug2,0,4.0
ISIC_6471212_aug3,0,4.0
ISIC_4411925_orig,0,4.0
ISIC_4411925_aug1,0,4.0
ISIC_4411925_aug2,0,4.0
ISIC_4411925_aug3,0,4.0
ISIC_5842418_orig,0,4.0
ISIC_5842418_aug1,0,4.0
ISIC_5842418_aug2,0,4.0
ISIC_5842418_aug3,0,4.0
ISIC_1029536_orig,0,4.0
ISIC_1029536_aug1,0,4.0
ISIC_1029536_aug2,0,4.0
ISIC_1029536_aug3,0,4.0
ISIC_3056999_orig,0,4.0
ISIC_3056999_aug1,0,4.0
ISIC_3056999_aug2,0,4.0
ISIC_3056999_aug3,0,4.0
ISIC_1638230_orig,0,4.0
ISIC_1638230_aug1,0,4.0
ISIC_1638230_aug2,0,4.0
ISIC_1638230_aug3,0,4.0
ISIC_2500433_orig,0,4.0
ISIC_2500433_aug1,0,4.0
ISIC_2500433_aug2,0,4.0
ISIC_2500433_aug3,0,4.0
ISIC_0799535_orig,0,4.0
ISIC_0799535_aug1,0,4.0
ISIC_0799535_aug2,0,4.0
ISIC_0799535_aug3,0,4.0
ISIC_6901997_orig,0,4.0
ISIC_6901997_aug1,0,4.0
ISIC_6901997_aug2,0,4.0
ISIC_6901997_aug3,0,4.0
ISIC_7562175_orig,0,4.0
ISIC_7562175_aug1,0,4.0
ISIC_7562175_aug2,0,4.0
ISIC_7562175_aug3,0,4.0
ISIC_0272026_orig,0,4.0
ISIC_0272026_aug1,0,4.0
ISIC_0272026_aug2,0,4.0
ISIC_0272026_aug3,0,4.0
ISIC_5321144_orig,0,4.0
ISIC_5321144_aug1,0,4.0
ISIC_5321144_aug2,0,4.0
ISIC_5321144_aug3,0,4.0
ISIC_5326654_orig,0,4.0
ISIC_5326654_aug1,0,4.0
ISIC_5326654_aug2,0,4.0
ISIC_5326654_aug3,0,4.0
ISIC_7033912_orig,0,4.0
ISIC_7033912_aug1,0,4.0
ISIC_7033912_aug2,0,4.0
ISIC_7033912_aug3,0,4.0
ISIC_7696218_orig,0,4.0
ISIC_7696218_aug1,0,4.0
ISIC_7696218_aug2,0,4.0
ISIC_7696218_aug3,0,4.0
ISIC_0516315_orig,0,4.0
ISIC_0516315_aug1,0,4.0
ISIC_0516315_aug2,0,4.0
ISIC_0516315_aug3,0,4.0
ISIC_0723083_orig,0,4.0
ISIC_0723083_aug1,0,4.0
ISIC_0723083_aug2,0,4.0
ISIC_0723083_aug3,0,4.0
ISIC_5354607_orig,0,4.0
ISIC_5354607_aug1,0,4.0
ISIC_5354607_aug2,0,4.0
ISIC_5354607_aug3,0,4.0
ISIC_8742277_orig,0,4.0
ISIC_8742277_aug1,0,4.0
ISIC_8742277_aug2,0,4.0
ISIC_8742277_aug3,0,4.0
ISIC_0515794_orig,0,4.0
ISIC_0515794_aug1,0,4.0
ISIC_0515794_aug2,0,4.0
ISIC_0515794_aug3,0,4.0
ISIC_1163624_orig,0,4.0
ISIC_1163624_aug1,0,4.0
ISIC_1163624_aug2,0,4.0
ISIC_1163624_aug3,0,4.0
ISIC_9626777_orig,0,4.0
ISIC_9626777_aug1,0,4.0
ISIC_9626777_aug2,0,4.0
ISIC_9626777_aug3,0,4.0
ISIC_9572152_orig,0,4.0
ISIC_9572152_aug1,0,4.0
ISIC_9572152_aug2,0,4.0
ISIC_9572152_aug3,0,4.0
ISIC_5320770_orig,0,4.0
ISIC_5320770_aug1,0,4.0
ISIC_5320770_aug2,0,4.0
ISIC_5320770_aug3,0,4.0
ISIC_7654211_orig,0,4.0
ISIC_7654211_aug1,0,4.0
ISIC_7654211_aug2,0,4.0
ISIC_7654211_aug3,0,4.0
ISIC_3256887_orig,0,4.0
ISIC_3256887_aug1,0,4.0
ISIC_3256887_aug2,0,4.0
ISIC_3256887_aug3,0,4.0
ISIC_9560694_orig,0,4.0
ISIC_9560694_aug1,0,4.0
ISIC_9560694_aug2,0,4.0
ISIC_9560694_aug3,0,4.0
ISIC_5884700_orig,0,4.0
ISIC_5884700_aug1,0,4.0
ISIC_5884700_aug2,0,4.0
ISIC_5884700_aug3,0,4.0
ISIC_7870290_orig,0,4.0
ISIC_7870290_aug1,0,4.0
ISIC_7870290_aug2,0,4.0
ISIC_7870290_aug3,0,4.0
ISIC_8574363_orig,0,4.0
ISIC_8574363_aug1,0,4.0
ISIC_8574363_aug2,0,4.0
ISIC_8574363_aug3,0,4.0
ISIC_2391627_orig,0,4.0
ISIC_2391627_aug1,0,4.0
ISIC_2391627_aug2,0,4.0
ISIC_2391627_aug3,0,4.0
ISIC_6008974_orig,0,4.0
ISIC_6008974_aug1,0,4.0
ISIC_6008974_aug2,0,4.0
ISIC_6008974_aug3,0,4.0
ISIC_2827098_orig,0,4.0
ISIC_2827098_aug1,0,4.0
ISIC_2827098_aug2,0,4.0
ISIC_2827098_aug3,0,4.0
ISIC_0378118_orig,0,4.0
ISIC_0378118_aug1,0,4.0
ISIC_0378118_aug2,0,4.0
ISIC_0378118_aug3,0,4.0
ISIC_4036915_orig,0,4.0
ISIC_4036915_aug1,0,4.0
ISIC_4036915_aug2,0,4.0
ISIC_4036915_aug3,0,4.0
ISIC_1688301_orig,0,4.0
ISIC_1688301_aug1,0,4.0
ISIC_1688301_aug2,0,4.0
ISIC_1688301_aug3,0,4.0
ISIC_2078928_orig,0,4.0
ISIC_2078928_aug1,0,4.0
ISIC_2078928_aug2,0,4.0
ISIC_2078928_aug3,0,4.0
ISIC_8896239_orig,0,4.0
ISIC_8896239_aug1,0,4.0
ISIC_8896239_aug2,0,4.0
ISIC_8896239_aug3,0,4.0
ISIC_1336351_orig,0,4.0
ISIC_1336351_aug1,0,4.0
ISIC_1336351_aug2,0,4.0
ISIC_1336351_aug3,0,4.0
ISIC_3455499_orig,0,4.0
ISIC_3455499_aug1,0,4.0
ISIC_3455499_aug2,0,4.0
ISIC_3455499_aug3,0,4.0
ISIC_4012074_orig,0,4.0
ISIC_4012074_aug1,0,4.0
ISIC_4012074_aug2,0,4.0
ISIC_4012074_aug3,0,4.0
ISIC_9626241_orig,0,4.0
ISIC_9626241_aug1,0,4.0
ISIC_9626241_aug2,0,4.0
ISIC_9626241_aug3,0,4.0
ISIC_1065160_orig,0,4.0
ISIC_1065160_aug1,0,4.0
ISIC_1065160_aug2,0,4.0
ISIC_1065160_aug3,0,4.0
ISIC_3880316_orig,0,4.0
ISIC_3880316_aug1,0,4.0
ISIC_3880316_aug2,0,4.0
ISIC_3880316_aug3,0,4.0
ISIC_4242559_orig,0,4.0
ISIC_4242559_aug1,0,4.0
ISIC_4242559_aug2,0,4.0
ISIC_4242559_aug3,0,4.0
ISIC_6263662_orig,0,4.0
ISIC_6263662_aug1,0,4.0
ISIC_6263662_aug2,0,4.0
ISIC_6263662_aug3,0,4.0
ISIC_3251486_orig,0,4.0
ISIC_3251486_aug1,0,4.0
ISIC_3251486_aug2,0,4.0
ISIC_3251486_aug3,0,4.0
ISIC_7232375_orig,0,4.0
ISIC_7232375_aug1,0,4.0
ISIC_7232375_aug2,0,4.0
ISIC_7232375_aug3,0,4.0
ISIC_9633789_orig,0,4.0
ISIC_9633789_aug1,0,4.0
ISIC_9633789_aug2,0,4.0
ISIC_9633789_aug3,0,4.0
ISIC_6654619_orig,0,4.0
ISIC_6654619_aug1,0,4.0
ISIC_6654619_aug2,0,4.0
ISIC_6654619_aug3,0,4.0
ISIC_4622902_orig,0,4.0
ISIC_4622902_aug1,0,4.0
ISIC_4622902_aug2,0,4.0
ISIC_4622902_aug3,0,4.0
ISIC_9834463_orig,0,4.0
ISIC_9834463_aug1,0,4.0
ISIC_9834463_aug2,0,4.0
ISIC_9834463_aug3,0,4.0
ISIC_3285892_orig,0,4.0
ISIC_3285892_aug1,0,4.0
ISIC_3285892_aug2,0,4.0
ISIC_3285892_aug3,0,4.0
ISIC_9344253_orig,0,4.0
ISIC_9344253_aug1,0,4.0
ISIC_9344253_aug2,0,4.0
ISIC_9344253_aug3,0,4.0
ISIC_2974557_orig,0,4.0
ISIC_2974557_aug1,0,4.0
ISIC_2974557_aug2,0,4.0
ISIC_2974557_aug3,0,4.0
ISIC_3450978_orig,0,4.0
ISIC_3450978_aug1,0,4.0
ISIC_3450978_aug2,0,4.0
ISIC_3450978_aug3,0,4.0
ISIC_3452266_orig,0,4.0
ISIC_3452266_aug1,0,4.0
ISIC_3452266_aug2,0,4.0
ISIC_3452266_aug3,0,4.0
ISIC_1536014_orig,0,4.0
ISIC_1536014_aug1,0,4.0
ISIC_1536014_aug2,0,4.0
ISIC_1536014_aug3,0,4.0
ISIC_8188797_orig,0,4.0
ISIC_8188797_aug1,0,4.0
ISIC_8188797_aug2,0,4.0
ISIC_8188797_aug3,0,4.0
ISIC_3668369_orig,0,4.0
ISIC_3668369_aug1,0,4.0
ISIC_3668369_aug2,0,4.0
ISIC_3668369_aug3,0,4.0
ISIC_5935362_orig,0,4.0
ISIC_5935362_aug1,0,4.0
ISIC_5935362_aug2,0,4.0
ISIC_5935362_aug3,0,4.0
ISIC_4629184_orig,0,4.0
ISIC_4629184_aug1,0,4.0
ISIC_4629184_aug2,0,4.0
ISIC_4629184_aug3,0,4.0
ISIC_8209611_orig,0,4.0
ISIC_8209611_aug1,0,4.0
ISIC_8209611_aug2,0,4.0
ISIC_8209611_aug3,0,4.0
ISIC_0097500_orig,0,4.0
ISIC_0097500_aug1,0,4.0
ISIC_0097500_aug2,0,4.0
ISIC_0097500_aug3,0,4.0
ISIC_8676305_orig,0,4.0
ISIC_8676305_aug1,0,4.0
ISIC_8676305_aug2,0,4.0
ISIC_8676305_aug3,0,4.0
ISIC_4047927_orig,0,4.0
ISIC_4047927_aug1,0,4.0
ISIC_4047927_aug2,0,4.0
ISIC_4047927_aug3,0,4.0
ISIC_0229459_orig,0,4.0
ISIC_0229459_aug1,0,4.0
ISIC_0229459_aug2,0,4.0
ISIC_0229459_aug3,0,4.0
ISIC_5158910_orig,0,4.0
ISIC_5158910_aug1,0,4.0
ISIC_5158910_aug2,0,4.0
ISIC_5158910_aug3,0,4.0
ISIC_2648018_orig,0,4.0
ISIC_2648018_aug1,0,4.0
ISIC_2648018_aug2,0,4.0
ISIC_2648018_aug3,0,4.0
ISIC_5968883_orig,0,4.0
ISIC_5968883_aug1,0,4.0
ISIC_5968883_aug2,0,4.0
ISIC_5968883_aug3,0,4.0
ISIC_8451168_orig,0,4.0
ISIC_8451168_aug1,0,4.0
ISIC_8451168_aug2,0,4.0
ISIC_8451168_aug3,0,4.0
ISIC_4927297_orig,0,4.0
ISIC_4927297_aug1,0,4.0
ISIC_4927297_aug2,0,4.0
ISIC_4927297_aug3,0,4.0
ISIC_4885898_orig,0,4.0
ISIC_4885898_aug1,0,4.0
ISIC_4885898_aug2,0,4.0
ISIC_4885898_aug3,0,4.0
ISIC_4075583_orig,0,4.0
ISIC_4075583_aug1,0,4.0
ISIC_4075583_aug2,0,4.0
ISIC_4075583_aug3,0,4.0
ISIC_1092432_orig,0,4.0
ISIC_1092432_aug1,0,4.0
ISIC_1092432_aug2,0,4.0
ISIC_1092432_aug3,0,4.0
ISIC_8299428_orig,0,4.0
ISIC_8299428_aug1,0,4.0
ISIC_8299428_aug2,0,4.0
ISIC_8299428_aug3,0,4.0
ISIC_3565787_orig,0,4.0
ISIC_3565787_aug1,0,4.0
ISIC_3565787_aug2,0,4.0
ISIC_3565787_aug3,0,4.0
ISIC_9423176_orig,0,4.0
ISIC_9423176_aug1,0,4.0
ISIC_9423176_aug2,0,4.0
ISIC_9423176_aug3,0,4.0
ISIC_7697051_orig,0,4.0
ISIC_7697051_aug1,0,4.0
ISIC_7697051_aug2,0,4.0
ISIC_7697051_aug3,0,4.0
ISIC_4030996_orig,0,4.0
ISIC_4030996_aug1,0,4.0
ISIC_4030996_aug2,0,4.0
ISIC_4030996_aug3,0,4.0
ISIC_3209456_orig,0,4.0
ISIC_3209456_aug1,0,4.0
ISIC_3209456_aug2,0,4.0
ISIC_3209456_aug3,0,4.0
ISIC_3125318_orig,0,4.0
ISIC_3125318_aug1,0,4.0
ISIC_3125318_aug2,0,4.0
ISIC_3125318_aug3,0,4.0
ISIC_8747441_orig,0,4.0
ISIC_8747441_aug1,0,4.0
ISIC_8747441_aug2,0,4.0
ISIC_8747441_aug3,0,4.0
ISIC_5221422_orig,0,4.0
ISIC_5221422_aug1,0,4.0
ISIC_5221422_aug2,0,4.0
ISIC_5221422_aug3,0,4.0
ISIC_7842845_orig,0,4.0
ISIC_7842845_aug1,0,4.0
ISIC_7842845_aug2,0,4.0
ISIC_7842845_aug3,0,4.0
ISIC_1159177_orig,0,4.0
ISIC_1159177_aug1,0,4.0
ISIC_1159177_aug2,0,4.0
ISIC_1159177_aug3,0,4.0
ISIC_5614300_orig,0,4.0
ISIC_5614300_aug1,0,4.0
ISIC_5614300_aug2,0,4.0
ISIC_5614300_aug3,0,4.0
ISIC_7665012_orig,0,4.0
ISIC_7665012_aug1,0,4.0
ISIC_7665012_aug2,0,4.0
ISIC_7665012_aug3,0,4.0
ISIC_3985273_orig,0,4.0
ISIC_3985273_aug1,0,4.0
ISIC_3985273_aug2,0,4.0
ISIC_3985273_aug3,0,4.0
ISIC_1050950_orig,0,4.0
ISIC_1050950_aug1,0,4.0
ISIC_1050950_aug2,0,4.0
ISIC_1050950_aug3,0,4.0
ISIC_6852275_orig,0,4.0
ISIC_6852275_aug1,0,4.0
ISIC_6852275_aug2,0,4.0
ISIC_6852275_aug3,0,4.0
ISIC_5819728_orig,0,4.0
ISIC_5819728_aug1,0,4.0
ISIC_5819728_aug2,0,4.0
ISIC_5819728_aug3,0,4.0
ISIC_6616239_orig,0,4.0
ISIC_6616239_aug1,0,4.0
ISIC_6616239_aug2,0,4.0
ISIC_6616239_aug3,0,4.0
ISIC_0595018_orig,0,4.0
ISIC_0595018_aug1,0,4.0
ISIC_0595018_aug2,0,4.0
ISIC_0595018_aug3,0,4.0
ISIC_1201873_orig,0,4.0
ISIC_1201873_aug1,0,4.0
ISIC_1201873_aug2,0,4.0
ISIC_1201873_aug3,0,4.0
ISIC_8679397_orig,0,4.0
ISIC_8679397_aug1,0,4.0
ISIC_8679397_aug2,0,4.0
ISIC_8679397_aug3,0,4.0
ISIC_5392958_orig,0,4.0
ISIC_5392958_aug1,0,4.0
ISIC_5392958_aug2,0,4.0
ISIC_5392958_aug3,0,4.0
ISIC_8070074_orig,0,4.0
ISIC_8070074_aug1,0,4.0
ISIC_8070074_aug2,0,4.0
ISIC_8070074_aug3,0,4.0
ISIC_4645788_orig,0,4.0
ISIC_4645788_aug1,0,4.0
ISIC_4645788_aug2,0,4.0
ISIC_4645788_aug3,0,4.0
ISIC_4016654_orig,0,4.0
ISIC_4016654_aug1,0,4.0
ISIC_4016654_aug2,0,4.0
ISIC_4016654_aug3,0,4.0
ISIC_2460354_orig,0,4.0
ISIC_2460354_aug1,0,4.0
ISIC_2460354_aug2,0,4.0
ISIC_2460354_aug3,0,4.0
ISIC_7528783_orig,0,4.0
ISIC_7528783_aug1,0,4.0
ISIC_7528783_aug2,0,4.0
ISIC_7528783_aug3,0,4.0
ISIC_1706318_orig,0,4.0
ISIC_1706318_aug1,0,4.0
ISIC_1706318_aug2,0,4.0
ISIC_1706318_aug3,0,4.0
ISIC_8307332_orig,0,4.0
ISIC_8307332_aug1,0,4.0
ISIC_8307332_aug2,0,4.0
ISIC_8307332_aug3,0,4.0
ISIC_5813642_orig,0,4.0
ISIC_5813642_aug1,0,4.0
ISIC_5813642_aug2,0,4.0
ISIC_5813642_aug3,0,4.0
ISIC_3951960_orig,0,4.0
ISIC_3951960_aug1,0,4.0
ISIC_3951960_aug2,0,4.0
ISIC_3951960_aug3,0,4.0
ISIC_9501950_orig,0,4.0
ISIC_9501950_aug1,0,4.0
ISIC_9501950_aug2,0,4.0
ISIC_9501950_aug3,0,4.0
ISIC_6081091_orig,0,4.0
ISIC_6081091_aug1,0,4.0
ISIC_6081091_aug2,0,4.0
ISIC_6081091_aug3,0,4.0
ISIC_1323743_orig,0,4.0
ISIC_1323743_aug1,0,4.0
ISIC_1323743_aug2,0,4.0
ISIC_1323743_aug3,0,4.0
ISIC_7068674_orig,0,4.0
ISIC_7068674_aug1,0,4.0
ISIC_7068674_aug2,0,4.0
ISIC_7068674_aug3,0,4.0
ISIC_9999134_orig,0,4.0
ISIC_9999134_aug1,0,4.0
ISIC_9999134_aug2,0,4.0
ISIC_9999134_aug3,0,4.0
ISIC_0905455_orig,0,4.0
ISIC_0905455_aug1,0,4.0
ISIC_0905455_aug2,0,4.0
ISIC_0905455_aug3,0,4.0
ISIC_1949446_orig,0,4.0
ISIC_1949446_aug1,0,4.0
ISIC_1949446_aug2,0,4.0
ISIC_1949446_aug3,0,4.0
ISIC_6524270_orig,0,4.0
ISIC_6524270_aug1,0,4.0
ISIC_6524270_aug2,0,4.0
ISIC_6524270_aug3,0,4.0
ISIC_0599755_orig,0,4.0
ISIC_0599755_aug1,0,4.0
ISIC_0599755_aug2,0,4.0
ISIC_0599755_aug3,0,4.0
ISIC_2514482_orig,0,4.0
ISIC_2514482_aug1,0,4.0
ISIC_2514482_aug2,0,4.0
ISIC_2514482_aug3,0,4.0
ISIC_8649251_orig,0,4.0
ISIC_8649251_aug1,0,4.0
ISIC_8649251_aug2,0,4.0
ISIC_8649251_aug3,0,4.0
ISIC_2352598_orig,0,4.0
ISIC_2352598_aug1,0,4.0
ISIC_2352598_aug2,0,4.0
ISIC_2352598_aug3,0,4.0
ISIC_1332309_orig,0,4.0
ISIC_1332309_aug1,0,4.0
ISIC_1332309_aug2,0,4.0
ISIC_1332309_aug3,0,4.0
ISIC_5640472_orig,0,4.0
ISIC_5640472_aug1,0,4.0
ISIC_5640472_aug2,0,4.0
ISIC_5640472_aug3,0,4.0
ISIC_4164882_orig,0,4.0
ISIC_4164882_aug1,0,4.0
ISIC_4164882_aug2,0,4.0
ISIC_4164882_aug3,0,4.0
ISIC_8976747_orig,0,4.0
ISIC_8976747_aug1,0,4.0
ISIC_8976747_aug2,0,4.0
ISIC_8976747_aug3,0,4.0
ISIC_1197816_orig,0,4.0
ISIC_1197816_aug1,0,4.0
ISIC_1197816_aug2,0,4.0
ISIC_1197816_aug3,0,4.0
ISIC_9183600_orig,0,4.0
ISIC_9183600_aug1,0,4.0
ISIC_9183600_aug2,0,4.0
ISIC_9183600_aug3,0,4.0
ISIC_7313390_orig,0,4.0
ISIC_7313390_aug1,0,4.0
ISIC_7313390_aug2,0,4.0
ISIC_7313390_aug3,0,4.0
ISIC_9570160_orig,0,4.0
ISIC_9570160_aug1,0,4.0
ISIC_9570160_aug2,0,4.0
ISIC_9570160_aug3,0,4.0
ISIC_4691314_orig,0,4.0
ISIC_4691314_aug1,0,4.0
ISIC_4691314_aug2,0,4.0
ISIC_4691314_aug3,0,4.0
ISIC_1347099_orig,0,4.0
ISIC_1347099_aug1,0,4.0
ISIC_1347099_aug2,0,4.0
ISIC_1347099_aug3,0,4.0
ISIC_0226072_orig,0,4.0
