image_name,target,monk_skin_tone
ISIC_8306697,1,5.0
ISIC_0054568,1,5.0
ISIC_0069622,1,5.0
ISIC_0061709,1,5.0
ISIC_0059314,1,5.0
ISIC_0010054,1,5.0
ISIC_0071600,1,5.0
ISIC_0058003,1,5.0
ISIC_0065748,1,5.0
ISIC_0033956,1,5.0
ISIC_0033807,1,5.0
ISIC_0065382,1,5.0
ISIC_0060511,1,5.0
ISIC_0060677,1,5.0
ISIC_0064692,1,5.0
ISIC_0063793,1,5.0
ISIC_8496052,1,5.0
ISIC_0014666_downsampled,1,5.0
ISIC_0066379,1,5.0
ISIC_0070629,1,5.0
ISIC_0060671,1,5.0
ISIC_0054974,1,5.0
ISIC_0067905,1,5.0
ISIC_5581297,1,5.0
ISIC_0054892,1,5.0
ISIC_0059079,1,5.0
ISIC_0062547,1,5.0
ISIC_0072360,1,5.0
ISIC_0068578,1,5.0
ISIC_6671773,1,5.0
ISIC_0059253,1,5.0
ISIC_0010011,1,5.0
ISIC_0062477,1,5.0
ISIC_0061092,1,5.0
ISIC_1866770_10_100_200,1,5.0
ISIC_0060399,1,5.0
ISIC_0014788_downsampled,1,5.0
ISIC_2757355,1,5.0
ISIC_0024688,1,5.0
ISIC_0067969,1,5.0
ISIC_0028773,1,5.0
ISIC_0031561,1,5.0
ISIC_0064079,1,5.0
ISIC_0000415_downsampled,1,5.0
ISIC_0069635,1,5.0
ISIC_0071668,1,5.0
ISIC_0033337,1,5.0
ISIC_0063937,1,5.0
ISIC_0054673,1,5.0
ISIC_0069638,1,5.0
ISIC_0011350,1,5.0
ISIC_2535541,1,5.0
ISIC_0068881,1,5.0
ISIC_0060999,1,5.0
ISIC_3517311,1,5.0
ISIC_0033469,1,5.0
ISIC_0054520,1,5.0
ISIC_0056694,1,5.0
ISIC_0064752,1,5.0
ISIC_0059905,1,5.0
ISIC_0059281,1,5.0
ISIC_0032504,1,5.0
ISIC_0031189,1,5.0
ISIC_0053843,1,5.0
ISIC_0072271,1,5.0
ISIC_0065694,1,5.0
ISIC_0013500_downsampled,1,5.0
ISIC_0067564,1,5.0
ISIC_0060586,1,5.0
ISIC_0060403,1,5.0
ISIC_0068012,1,5.0
ISIC_0064134,1,5.0
ISIC_0056983,1,5.0
ISIC_0060355,1,5.0
ISIC_0064129,1,5.0
ISIC_0061066,1,5.0
ISIC_0000444,1,5.0
ISIC_0054355,1,5.0
ISIC_0071536,1,5.0
ISIC_0063537,1,5.0
ISIC_0000031,1,5.0
ISIC_0064339,1,5.0
ISIC_0065128,1,5.0
ISIC_0065192,1,5.0
ISIC_0070814,1,5.0
ISIC_0012887,1,5.0
ISIC_0029843,1,5.0
ISIC_0009882,1,5.0
ISIC_0069668,1,5.0
ISIC_0065210,1,5.0
ISIC_0072004,1,5.0
ISIC_0010023,1,5.0
ISIC_0033226,1,5.0
ISIC_0032244,1,5.0
ISIC_0072508,1,5.0
ISIC_0060558,1,5.0
ISIC_0054317,1,5.0
ISIC_0072868,1,5.0
ISIC_0000153,1,5.0
ISIC_0064821,1,5.0
ISIC_0000176_downsampled,1,5.0
ISIC_0064517,1,5.0
ISIC_0057762,1,5.0
ISIC_2077116,1,5.0
ISIC_0013497,1,5.0
ISIC_0011137,1,5.0
ISIC_0068673,1,5.0
ISIC_0066116,1,5.0
ISIC_0064965,1,5.0
ISIC_0033416,1,5.0
ISIC_0070111,1,5.0
ISIC_0033267,1,5.0
ISIC_0072714,1,5.0
ISIC_0070794,1,5.0
ISIC_8985109,1,5.0
ISIC_0025248,1,5.0
ISIC_0069908,1,5.0
ISIC_0055546,1,5.0
ISIC_0059082,1,5.0
ISIC_0026558,1,5.0
ISIC_4408559,1,5.0
ISIC_0013815_downsampled,1,5.0
ISIC_0064549,1,5.0
ISIC_0062523,1,5.0
ISIC_0070163,1,5.0
ISIC_0059427,1,5.0
ISIC_0061231,1,5.0
ISIC_0059029,1,5.0
ISIC_0067335,1,5.0
ISIC_0029632,1,5.0
ISIC_0068252,1,5.0
ISIC_0063367,1,5.0
ISIC_0064823,1,5.0
ISIC_0000463_downsampled,1,5.0
ISIC_0053734,1,5.0
ISIC_0010852,1,5.0
ISIC_0070215,1,5.0
ISIC_0067934,1,5.0
ISIC_1728564,1,5.0
ISIC_0067461,1,5.0
ISIC_9596721,1,5.0
ISIC_0066855,1,5.0
ISIC_7293518,1,5.0
ISIC_0066532,1,5.0
ISIC_0054691,1,5.0
ISIC_2787702,1,5.0
ISIC_0065516,1,5.0
ISIC_0065026,1,5.0
ISIC_0064686,1,5.0
ISIC_0058863,1,5.0
ISIC_0024481,1,5.0
ISIC_0067418,1,5.0
ISIC_0072111,1,5.0
ISIC_0070227,1,5.0
ISIC_0010016,1,5.0
ISIC_0057083,1,5.0
ISIC_0533122,1,5.0
ISIC_0065248,1,5.0
ISIC_0064980,1,5.0
ISIC_0033174,1,5.0
ISIC_0027863,1,5.0
ISIC_0059840,1,5.0
ISIC_0064472,1,5.0
ISIC_0056921,1,5.0
ISIC_0060313,1,5.0
ISIC_0000413_downsampled,1,5.0
ISIC_0065727,1,5.0
ISIC_0031999,1,5.0
ISIC_0029033,1,5.0
ISIC_0013832,1,5.0
ISIC_0067577,1,5.0
ISIC_0057884,1,5.0
ISIC_0068255,1,5.0
ISIC_0013739_downsampled,1,5.0
ISIC_0070009,1,5.0
ISIC_0032583,1,5.0
ISIC_0059506,1,5.0
ISIC_0060194,1,5.0
ISIC_0062816,1,5.0
ISIC_0053742,1,5.0
ISIC_0069781,1,5.0
ISIC_0033241,1,5.0
ISIC_4619789,1,5.0
ISIC_0031958,1,5.0
ISIC_0070601,1,5.0
ISIC_0029170,1,5.0
ISIC_0012391,1,5.0
ISIC_0072495,1,5.0
ISIC_0072557,1,5.0
ISIC_0068897,1,5.0
ISIC_0055039,1,5.0
ISIC_0056600,1,5.0
ISIC_0000152,1,5.0
ISIC_0064851,1,5.0
ISIC_0062980,1,5.0
ISIC_0054229,1,5.0
ISIC_0061355,1,5.0
ISIC_0061945,1,5.0
ISIC_0056979,1,5.0
ISIC_0027769,1,5.0
ISIC_0056796,1,5.0
ISIC_0059248,1,5.0
ISIC_0058716,1,5.0
ISIC_0073097,1,5.0
ISIC_0067339,1,5.0
ISIC_0069791,1,5.0
ISIC_0033570,1,5.0
ISIC_0024630,1,5.0
ISIC_0069385,1,5.0
ISIC_0062407,1,5.0
ISIC_0054061,1,5.0
ISIC_0061188,1,5.0
ISIC_0068064,1,5.0
ISIC_0068721,1,5.0
ISIC_0057482,1,5.0
ISIC_0065843,1,5.0
ISIC_5434661,1,5.0
ISIC_0025153,1,5.0
ISIC_0060080,1,5.0
ISIC_0072051,1,5.0
ISIC_0015190_downsampled,1,5.0
ISIC_0072531,1,5.0
ISIC_0068808,1,5.0
ISIC_0000278,1,5.0
ISIC_0066613,1,5.0
ISIC_0059171,1,5.0
ISIC_6809586,1,5.0
ISIC_0029017,1,5.0
ISIC_0059601,1,5.0
ISIC_0071713,1,5.0
ISIC_0071208,1,5.0
ISIC_0053686,1,5.0
ISIC_0029885,1,5.0
ISIC_0070435,1,5.0
ISIC_0069626,1,5.0
ISIC_0069508,1,5.0
ISIC_0066506,1,5.0
ISIC_0070959,1,5.0
ISIC_0025732,1,5.0
ISIC_0068394,1,5.0
ISIC_0065235,1,5.0
ISIC_0054287,1,5.0
ISIC_0068107,1,5.0
ISIC_0061281,1,5.0
ISIC_0065969,1,5.0
ISIC_0066589,1,5.0
ISIC_0061556,1,5.0
ISIC_0012930_downsampled,1,5.0
ISIC_0072078,1,5.0
ISIC_0061194,1,5.0
ISIC_0068280,1,5.0
ISIC_0059435,1,5.0
ISIC_0070235,1,5.0
ISIC_0060104,1,5.0
ISIC_0060341,1,5.0
ISIC_0067903,1,5.0
ISIC_0029574,1,5.0
ISIC_0061926,1,5.0
ISIC_0026745,1,5.0
ISIC_0063568,1,5.0
ISIC_0066181,1,5.0
ISIC_0058176,1,5.0
ISIC_0030756,1,5.0
ISIC_0064721,1,5.0
ISIC_1684127,1,5.0
ISIC_0065525,1,5.0
ISIC_5343231,1,5.0
ISIC_0061680,1,5.0
ISIC_0065921,1,5.0
ISIC_1132496,1,5.0
ISIC_7190243,1,5.0
ISIC_0066338,1,5.0
ISIC_0072496,1,5.0
ISIC_0069617,1,5.0
ISIC_0188432,1,5.0
ISIC_0063268,1,5.0
ISIC_0069821,1,5.0
ISIC_0010360,1,5.0
ISIC_0015190,1,5.0
ISIC_0073156,1,5.0
ISIC_0000049,1,5.0
ISIC_0032862,1,5.0
ISIC_0057849,1,5.0
ISIC_0015079,1,5.0
ISIC_0000521_downsampled,1,5.0
ISIC_6248008,1,5.0
ISIC_0013501_downsampled,1,5.0
ISIC_0055931,1,5.0
ISIC_0056525,1,5.0
ISIC_0000463,1,5.0
ISIC_0059165,1,5.0
ISIC_0065089,1,5.0
ISIC_0013374_downsampled,1,5.0
ISIC_0070566,1,5.0
ISIC_0059046,1,5.0
ISIC_0030281,1,5.0
ISIC_0056625,1,5.0
ISIC_0067159,1,5.0
ISIC_0030014,1,5.0
ISIC_0032653,1,5.0
ISIC_0010321,1,5.0
ISIC_0056974,1,5.0
ISIC_0061595,1,5.0
ISIC_0063026,1,5.0
ISIC_0071192,1,5.0
ISIC_0057244,1,5.0
ISIC_0056749,1,5.0
ISIC_0065521,1,5.0
ISIC_0071430,1,5.0
ISIC_0010364,1,5.0
ISIC_0072559,1,5.0
ISIC_0058508,1,5.0
ISIC_0066848,1,5.0
ISIC_0068928,1,5.0
ISIC_4842587,1,5.0
ISIC_0056817,1,5.0
ISIC_0027105,1,5.0
ISIC_0033103,1,5.0
ISIC_0063467,1,5.0
ISIC_0068438,1,5.0
ISIC_0067043,1,5.0
ISIC_8133350,1,5.0
ISIC_0069063,1,5.0
ISIC_0067543,1,5.0
ISIC_0000412_downsampled,1,5.0
ISIC_0067836,1,5.0
ISIC_0000150,1,5.0
ISIC_0029353,1,5.0
ISIC_0027179,1,5.0
ISIC_0025814,1,5.0
ISIC_0026877,1,5.0
ISIC_0067307,1,5.0
ISIC_0069250,1,5.0
ISIC_0000520,1,5.0
ISIC_0000311,1,5.0
ISIC_0071119,1,5.0
ISIC_0065823,1,5.0
ISIC_0062454,1,5.0
ISIC_4120174,1,5.0
ISIC_5388184,1,5.0
ISIC_0024932,1,5.0
ISIC_0014809_downsampled,1,5.0
ISIC_0063464,1,5.0
ISIC_0069380,1,5.0
ISIC_0056839,1,5.0
ISIC_4223155,1,5.0
ISIC_0057323,1,5.0
ISIC_0028666,1,5.0
ISIC_0072966,1,5.0
ISIC_0034092,1,5.0
ISIC_0070347,1,5.0
ISIC_0027126,1,5.0
ISIC_0072422,1,5.0
ISIC_7084553,1,5.0
ISIC_0033166,1,5.0
ISIC_0068407,1,5.0
ISIC_0056409,1,5.0
ISIC_0062724,1,5.0
ISIC_0060256,1,5.0
ISIC_0067767,1,5.0
ISIC_0066150,1,5.0
ISIC_0066845,1,5.0
ISIC_0010591,1,5.0
ISIC_0032782,1,5.0
ISIC_0065947,1,5.0
ISIC_0025235,1,5.0
ISIC_0061554,1,5.0
ISIC_0055241,1,5.0
ISIC_9052500,1,5.0
ISIC_0055675,1,5.0
ISIC_0000173,1,5.0
ISIC_8207974,1,5.0
ISIC_0058016,1,5.0
ISIC_0069262,1,5.0
ISIC_0030366,1,5.0
ISIC_4649440,1,5.0
ISIC_0033612,1,5.0
ISIC_0030047,1,5.0
ISIC_0056501,1,5.0
ISIC_0060717,1,5.0
ISIC_0032699,1,5.0
ISIC_0065539,1,5.0
ISIC_0065532,1,5.0
ISIC_0073194,1,5.0
ISIC_0056440,1,5.0
ISIC_0054624,1,5.0
ISIC_0010319,1,5.0
ISIC_0061152,1,5.0
ISIC_2974214,1,5.0
ISIC_2447578,1,5.0
ISIC_0000049_downsampled,1,5.0
ISIC_0065305,1,5.0
ISIC_0060526,1,5.0
ISIC_0031118,1,5.0
ISIC_0000176,1,5.0
ISIC_0066633,1,5.0
ISIC_0062000,1,5.0
ISIC_0010863,1,5.0
ISIC_2685593,1,5.0
ISIC_0064298,1,5.0
ISIC_0071806,1,5.0
ISIC_0030106,1,5.0
ISIC_0056729,1,5.0
ISIC_0064992,1,5.0
ISIC_0034050,1,5.0
ISIC_5732201,1,5.0
ISIC_0031177,1,5.0
ISIC_0064909,1,5.0
ISIC_0071726,1,5.0
ISIC_8527092,1,5.0
ISIC_0067933,1,5.0
ISIC_0070140,1,5.0
ISIC_6851408,1,5.0
ISIC_0060968,1,5.0
ISIC_0033387,1,5.0
ISIC_0059785,1,5.0
ISIC_0067466,1,5.0
ISIC_0000152_downsampled,1,5.0
ISIC_0058496,1,5.0
ISIC_0061741,1,5.0
ISIC_0057545,1,5.0
ISIC_0032656,1,5.0
ISIC_0064829,1,5.0
ISIC_0072564,1,5.0
ISIC_0033568,1,5.0
ISIC_0027573,1,5.0
ISIC_0063181,1,5.0
ISIC_0057747,1,5.0
ISIC_0066533,1,5.0
ISIC_0071931,1,5.0
ISIC_0056871,1,5.0
ISIC_0063133,1,5.0
ISIC_0068850,1,5.0
ISIC_0061715,1,5.0
ISIC_2412113,1,5.0
ISIC_0069459,1,5.0
ISIC_0070387,1,5.0
ISIC_0057753,1,5.0
ISIC_0010251,1,5.0
ISIC_0058047,1,5.0
ISIC_0057027,1,5.0
ISIC_0068744,1,5.0
ISIC_0056721,1,5.0
ISIC_0014557_downsampled,1,5.0
ISIC_0064868,1,5.0
ISIC_0032204,1,5.0
ISIC_0033812,1,5.0
ISIC_6496251,1,5.0
ISIC_0070447,1,5.0
ISIC_0066643,1,5.0
ISIC_0061085,1,5.0
ISIC_0057621,1,5.0
ISIC_0057089,1,5.0
ISIC_0064804,1,5.0
ISIC_0066384,1,5.0
ISIC_0057609,1,5.0
ISIC_0032603,1,5.0
ISIC_0072631,1,5.0
ISIC_0069112,1,5.0
ISIC_0061701,1,5.0
ISIC_0064320,1,5.0
ISIC_0064863,1,5.0
ISIC_0028968,1,5.0
ISIC_0065668,1,5.0
ISIC_0000413,1,5.0
ISIC_0057759,1,5.0
ISIC_0000487,1,5.0
ISIC_3002956,1,5.0
ISIC_5084113,1,5.0
ISIC_0070709,1,5.0
ISIC_0071857,1,5.0
ISIC_0054852,1,5.0
ISIC_0060376,1,5.0
ISIC_0072799,1,5.0
ISIC_0067896,1,5.0
ISIC_4619903,1,5.0
ISIC_0069432,1,5.0
ISIC_0028017,1,5.0
ISIC_0063077,1,5.0
ISIC_0065013,1,5.0
ISIC_0060665,1,5.0
ISIC_0057593,1,5.0
ISIC_0032718,1,5.0
ISIC_0073054,1,5.0
ISIC_0068633,1,5.0
ISIC_0055181,1,5.0
ISIC_0073038,1,5.0
ISIC_0063885,1,5.0
ISIC_0010358,1,5.0
ISIC_0063988,1,5.0
ISIC_7295035,1,5.0
ISIC_0061189,1,5.0
ISIC_0060099,1,5.0
ISIC_0054528,1,5.0
ISIC_0010860,1,5.0
ISIC_0010089,1,5.0
ISIC_0032938,1,5.0
ISIC_0058909,1,5.0
ISIC_0059089,1,5.0
ISIC_0066426,1,5.0
ISIC_4425657,1,5.0
ISIC_0032716,1,5.0
ISIC_8167374,1,5.0
ISIC_0070166,1,5.0
ISIC_0053700,1,5.0
ISIC_0071342,1,5.0
ISIC_0862745,1,5.0
ISIC_0055086,1,5.0
ISIC_1948545,1,5.0
ISIC_0068800,1,5.0
ISIC_0071808,1,5.0
ISIC_0072825,1,5.0
ISIC_0060032,1,5.0
ISIC_0014727_downsampled,1,5.0
ISIC_0064396,1,5.0
ISIC_0061195,1,5.0
ISIC_0061336,1,5.0
ISIC_0033141,1,5.0
ISIC_0027480,1,5.0
ISIC_0067375,1,5.0
ISIC_0066666,1,5.0
ISIC_0033953,1,5.0
ISIC_0013184_downsampled,1,5.0
ISIC_0064006,1,5.0
ISIC_0070352,1,5.0
ISIC_0061000,1,5.0
ISIC_0066588,1,5.0
ISIC_1870415,1,5.0
ISIC_0059948,1,5.0
ISIC_0025128,1,5.0
ISIC_0060132,1,5.0
ISIC_0015163_downsampled,1,5.0
ISIC_0057787,1,5.0
ISIC_0000157,1,5.0
ISIC_9317483,1,5.0
ISIC_0058513,1,5.0
ISIC_0070727,1,5.0
ISIC_3941123,1,5.0
ISIC_1589997,1,5.0
ISIC_8545949,1,5.0
ISIC_0060946,1,5.0
ISIC_0057169,1,5.0
ISIC_0068761,1,5.0
ISIC_4676270,1,5.0
ISIC_0024367,1,5.0
ISIC_0034012,1,5.0
ISIC_0065742,1,5.0
ISIC_0028847,1,5.0
ISIC_0059770,1,5.0
ISIC_0054302,1,5.0
ISIC_0057315,1,5.0
ISIC_0056750,1,5.0
ISIC_0033545,1,5.0
ISIC_0072826,1,5.0
ISIC_0065396,1,5.0
ISIC_0061575,1,5.0
ISIC_0033754,1,5.0
ISIC_0062155,1,5.0
ISIC_0060744,1,5.0
ISIC_0057188,1,5.0
ISIC_0011158,1,5.0
ISIC_0000143_downsampled,1,5.0
ISIC_0070017,1,5.0
ISIC_0061252,1,5.0
ISIC_0053884,1,5.0
ISIC_0063690,1,5.0
ISIC_0012434_downsampled,1,5.0
ISIC_7074321,1,5.0
ISIC_0029363,1,5.0
ISIC_0072103,1,5.0
ISIC_0065338,1,5.0
ISIC_0014013_downsampled,1,5.0
ISIC_0060380,1,5.0
ISIC_0026516,1,5.0
ISIC_0067628,1,5.0
ISIC_2739449,1,5.0
ISIC_0033204,1,5.0
ISIC_0030192,1,5.0
ISIC_0034313,1,5.0
ISIC_0014361,1,5.0
ISIC_0060955,1,5.0
ISIC_0072785,1,5.0
ISIC_0070137,1,5.0
ISIC_0054085,1,5.0
ISIC_2272218,1,5.0
ISIC_4980656,1,5.0
ISIC_0061029,1,5.0
ISIC_0071138,1,5.0
ISIC_0024701,1,5.0
ISIC_0056089,1,5.0
ISIC_6535558,1,5.0
ISIC_0068851,1,5.0
ISIC_0057534,1,5.0
ISIC_0069098,1,5.0
ISIC_0070913,1,5.0
ISIC_0032774,1,5.0
ISIC_0064905,1,5.0
ISIC_0055624,1,5.0
ISIC_0015109_downsampled,1,5.0
ISIC_0062318,1,5.0
ISIC_0029272,1,5.0
ISIC_0015079_downsampled,1,5.0
ISIC_0073231,1,5.0
ISIC_0066671,1,5.0
ISIC_0071035,1,5.0
ISIC_0058164,1,5.0
ISIC_0059668,1,5.0
ISIC_0071043,1,5.0
ISIC_0028567,1,5.0
ISIC_0058768,1,5.0
ISIC_1037315,1,5.0
ISIC_0030440,1,5.0
ISIC_0064010,1,5.0
ISIC_6613150,1,5.0
ISIC_0014545,1,5.0
ISIC_0069556,1,5.0
ISIC_1412843,1,5.0
ISIC_0012930,1,5.0
ISIC_0065057,1,5.0
ISIC_0055048,1,5.0
ISIC_0068396,1,5.0
ISIC_0033047,1,5.0
ISIC_0010080,1,5.0
ISIC_6355353,1,5.0
ISIC_0027071,1,5.0
ISIC_0034188,1,5.0
ISIC_0068918,1,5.0
ISIC_0013079_downsampled,1,5.0
ISIC_0031821,1,5.0
ISIC_0065448,1,5.0
ISIC_0010350,1,5.0
ISIC_0032913,1,5.0
ISIC_0073075,1,5.0
ISIC_0055087,1,5.0
ISIC_0033679,1,5.0
ISIC_0056127,1,5.0
ISIC_0027359,1,5.0
ISIC_0014372_downsampled,1,5.0
ISIC_0061994,1,5.0
ISIC_0072523,1,5.0
ISIC_0028156,1,5.0
ISIC_3286186,1,5.0
ISIC_0072626,1,5.0
ISIC_0053791,1,5.0
ISIC_0055405,1,5.0
ISIC_0031953,1,5.0
ISIC_0067601,1,5.0
ISIC_0071651,1,5.0
ISIC_0011356,1,5.0
ISIC_0064201,1,5.0
ISIC_0065468,1,5.0
ISIC_0057192,1,5.0
ISIC_0060629,1,5.0
ISIC_0057692,1,5.0
ISIC_0059181,1,5.0
ISIC_0011390,1,5.0
ISIC_0072896,1,5.0
ISIC_0071891,1,5.0
ISIC_0027125,1,5.0
ISIC_0071289,1,5.0
ISIC_0065181,1,5.0
ISIC_0069667,1,5.0
ISIC_0032836,1,5.0
ISIC_3203344,1,5.0
ISIC_0058658,1,5.0
ISIC_7612992,1,5.0
ISIC_0034089,1,5.0
ISIC_0024525,1,5.0
ISIC_0057370,1,5.0
ISIC_0072363,1,5.0
ISIC_0000520_downsampled,1,5.0
ISIC_0068051,1,5.0
ISIC_0071815,1,5.0
ISIC_0068616,1,5.0
ISIC_0057518,1,5.0
ISIC_0072534,1,5.0
ISIC_0031389,1,5.0
ISIC_0058125,1,5.0
ISIC_0010056,1,5.0
ISIC_0034065,1,5.0
ISIC_0062589,1,5.0
ISIC_0014372,1,5.0
ISIC_0062098,1,5.0
ISIC_0065598,1,5.0
ISIC_0062241,1,5.0
ISIC_0062112,1,5.0
ISIC_0064503,1,5.0
ISIC_0061848,1,5.0
ISIC_0072507,1,5.0
ISIC_0072241,1,5.0
ISIC_0061761,1,5.0
ISIC_0058136,1,5.0
ISIC_0058792,1,5.0
ISIC_0063836,1,5.0
ISIC_3629278,0,5.0
ISIC_9509076,0,5.0
ISIC_9157448,0,5.0
ISIC_2305905,0,5.0
ISIC_4066707,0,5.0
ISIC_0882619,0,5.0
ISIC_3892947,0,5.0
ISIC_7710270,0,5.0
ISIC_8862701,0,5.0
ISIC_6909749,0,5.0
ISIC_3797573,0,5.0
ISIC_3927991,0,5.0
ISIC_2486651,0,5.0
ISIC_0474551,0,5.0
ISIC_6556622,0,5.0
ISIC_3936413,0,5.0
ISIC_1580619,0,5.0
ISIC_0204819,0,5.0
ISIC_7189490,0,5.0
ISIC_7643257,0,5.0
ISIC_9616024,0,5.0
ISIC_9168700,0,5.0
ISIC_7533116,0,5.0
ISIC_8200571,0,5.0
ISIC_9367445,0,5.0
ISIC_8041953,0,5.0
ISIC_1373747,0,5.0
ISIC_4316406,0,5.0
ISIC_3114532,0,5.0
ISIC_8528824,0,5.0
ISIC_3011836,0,5.0
ISIC_1068489,0,5.0
ISIC_0721010,0,5.0
ISIC_8629635,0,5.0
ISIC_6305197,0,5.0
ISIC_3332207,0,5.0
ISIC_7241614,0,5.0
ISIC_6858074,0,5.0
ISIC_1797927,0,5.0
ISIC_4077252,0,5.0
ISIC_7828320,0,5.0
ISIC_7486656,0,5.0
ISIC_1470250,0,5.0
ISIC_2605118,0,5.0
ISIC_7603320,0,5.0
ISIC_0685898,0,5.0
ISIC_2871437,0,5.0
ISIC_5881453,0,5.0
ISIC_1020208,0,5.0
ISIC_1463947,0,5.0
ISIC_2624189,0,5.0
ISIC_8978063,0,5.0
ISIC_5080783,0,5.0
ISIC_9545150,0,5.0
ISIC_8869114,0,5.0
ISIC_4853371,0,5.0
ISIC_0229659,0,5.0
ISIC_1109667,0,5.0
ISIC_5606099,0,5.0
ISIC_2223165,0,5.0
ISIC_1171655,0,5.0
ISIC_1163426,0,5.0
ISIC_4963405,0,5.0
ISIC_9028131,0,5.0
ISIC_8702191,0,5.0
ISIC_9629757,0,5.0
ISIC_6092220,0,5.0
ISIC_8351780,0,5.0
ISIC_9089031,0,5.0
ISIC_3597558,0,5.0
ISIC_7312551,0,5.0
ISIC_0919271,0,5.0
ISIC_4647398,0,5.0
ISIC_4555577,0,5.0
ISIC_6424460,0,5.0
ISIC_1059147,0,5.0
ISIC_0995161,0,5.0
ISIC_1470271,0,5.0
ISIC_0987523,0,5.0
ISIC_1561177,0,5.0
ISIC_0372299,0,5.0
ISIC_5639037,0,5.0
ISIC_1477615,0,5.0
ISIC_5459997,0,5.0
ISIC_5894867,0,5.0
ISIC_6441985,0,5.0
ISIC_9594967,0,5.0
ISIC_9666919,0,5.0
ISIC_9060313,0,5.0
ISIC_5998513,0,5.0
ISIC_3253566,0,5.0
ISIC_2511975,0,5.0
ISIC_5104795,0,5.0
ISIC_7861450,0,5.0
ISIC_6178206,0,5.0
ISIC_9289365,0,5.0
ISIC_7388369,0,5.0
ISIC_2975904,0,5.0
ISIC_6726495,0,5.0
ISIC_7764957,0,5.0
ISIC_6632997,0,5.0
ISIC_4452233,0,5.0
ISIC_1854582,0,5.0
ISIC_0322818,0,5.0
ISIC_4913818,0,5.0
ISIC_5904617,0,5.0
ISIC_0652867,0,5.0
ISIC_0394030,0,5.0
ISIC_4794052,0,5.0
ISIC_0320013,0,5.0
ISIC_8572893,0,5.0
ISIC_8356528,0,5.0
ISIC_8747149,0,5.0
ISIC_8104064,0,5.0
ISIC_8108720,0,5.0
ISIC_2307167,0,5.0
ISIC_5290109,0,5.0
ISIC_0215054,0,5.0
ISIC_0667108,0,5.0
ISIC_1116037,0,5.0
ISIC_8186751,0,5.0
ISIC_6145764,0,5.0
ISIC_6671451,0,5.0
ISIC_8658889,0,5.0
ISIC_9222807,0,5.0
ISIC_2673511,0,5.0
ISIC_4167334,0,5.0
ISIC_0769700,0,5.0
ISIC_9597731,0,5.0
ISIC_3937539,0,5.0
ISIC_5867862,0,5.0
ISIC_2900048,0,5.0
ISIC_4915404,0,5.0
ISIC_0302804,0,5.0
ISIC_1048913,0,5.0
ISIC_6987155,0,5.0
ISIC_8845891,0,5.0
ISIC_9232519,0,5.0
ISIC_7477963,0,5.0
ISIC_5370367,0,5.0
ISIC_8472396,0,5.0
ISIC_3222205,0,5.0
ISIC_2919360,0,5.0
ISIC_7688025,0,5.0
ISIC_7294446,0,5.0
ISIC_7552521,0,5.0
ISIC_9435365,0,5.0
ISIC_1841825,0,5.0
ISIC_6325512,0,5.0
ISIC_8755605,0,5.0
ISIC_4853597,0,5.0
ISIC_6326389,0,5.0
ISIC_0714147,0,5.0
ISIC_6772067,0,5.0
ISIC_2837364,0,5.0
ISIC_5271392,0,5.0
ISIC_3549984,0,5.0
ISIC_3030015,0,5.0
ISIC_6870911,0,5.0
ISIC_5345560,0,5.0
ISIC_8585685,0,5.0
ISIC_4278569,0,5.0
ISIC_7487195,0,5.0
ISIC_3442539,0,5.0
ISIC_7246096,0,5.0
ISIC_0309912,0,5.0
ISIC_1835970,0,5.0
ISIC_2901944,0,5.0
ISIC_8666405,0,5.0
ISIC_0978977,0,5.0
ISIC_4214813,0,5.0
ISIC_9354965,0,5.0
ISIC_6247432,0,5.0
ISIC_0723505,0,5.0
ISIC_8971137,0,5.0
ISIC_1067806,0,5.0
ISIC_4033523,0,5.0
ISIC_4340509,0,5.0
ISIC_2438305,0,5.0
ISIC_0192893,0,5.0
ISIC_1262966,0,5.0
ISIC_8775575,0,5.0
ISIC_4477003,0,5.0
ISIC_7453895,0,5.0
ISIC_1473139,0,5.0
ISIC_1142933,0,5.0
ISIC_7370970,0,5.0
ISIC_2010700,0,5.0
ISIC_0536454,0,5.0
ISIC_6074613,0,5.0
ISIC_0933647,0,5.0
ISIC_4395329,0,5.0
ISIC_6783448,0,5.0
ISIC_6877742,0,5.0
ISIC_0226034,0,5.0
ISIC_2469770,0,5.0
ISIC_9172357,0,5.0
ISIC_7027424,0,5.0
ISIC_5231991,0,5.0
ISIC_0573934,0,5.0
ISIC_9654161,0,5.0
ISIC_2423162,0,5.0
ISIC_5721195,0,5.0
ISIC_5635961,0,5.0
ISIC_4573256,0,5.0
ISIC_5939374,0,5.0
ISIC_7750544,0,5.0
ISIC_6153896,0,5.0
ISIC_1945381,0,5.0
ISIC_5357067,0,5.0
ISIC_3169340,0,5.0
ISIC_4191663,0,5.0
ISIC_8328263,0,5.0
ISIC_8383934,0,5.0
ISIC_5582819,0,5.0
ISIC_2184202,0,5.0
ISIC_6306962,0,5.0
ISIC_9048192,0,5.0
ISIC_6945725,0,5.0
ISIC_0943089,0,5.0
ISIC_9587745,0,5.0
ISIC_5748858,0,5.0
ISIC_3424667,0,5.0
ISIC_0217111,0,5.0
ISIC_7954289,0,5.0
ISIC_6558624,0,5.0
ISIC_4021645,0,5.0
